season,year,month,day,city,sport,event,url,medal,winner,country
Winter,1992,2,13,Albertville,Cross Country Skiing,"5/10 kilometres Pursuit, Women",/results/2037,Gold,Lyubov Yegorova,Unified Team
Winter,1992,2,13,Albertville,Cross Country Skiing,"5/10 kilometres Pursuit, Women",/results/2037,Silver,Stefania Belmondo,Italy
Winter,1992,2,13,Albertville,Cross Country Skiing,"5/10 kilometres Pursuit, Women",/results/2037,Bronze,Yelena Välbe,Unified Team
Winter,1992,2,13,Albertville,Freestyle Skiing,"Moguls, Men",/results/1803,Gold,Edgar Grospiron,France
Winter,1992,2,13,Albertville,Freestyle Skiing,"Moguls, Men",/results/1803,Silver,Olivier Allamand,France
Winter,1992,2,13,Albertville,Freestyle Skiing,"Moguls, Men",/results/1803,Bronze,Nelson Carmichael,United States
Winter,1992,2,13,Albertville,Freestyle Skiing,"Moguls, Women",/results/1806,Gold,Donna Weinbrecht,United States
Winter,1992,2,13,Albertville,Freestyle Skiing,"Moguls, Women",/results/1806,Silver,Yelizaveta Kozhevnikova,Unified Team
Winter,1992,2,13,Albertville,Freestyle Skiing,"Moguls, Women",/results/1806,Bronze,Stine Lise Hattestad,Norway
Winter,1992,2,13,Albertville,Speed Skating,"5,000 metres, Men",/results/1077,Gold,Geir Karlstad,Norway
Winter,1992,2,13,Albertville,Speed Skating,"5,000 metres, Men",/results/1077,Silver,Falko Zandstra,Netherlands
Winter,1992,2,13,Albertville,Speed Skating,"5,000 metres, Men",/results/1077,Bronze,Leo Visser,Netherlands
Winter,1992,2,14,Albertville,Biathlon,"3 × 7.5 kilometres Relay, Women",/results/1558,Gold,France,France
Winter,1992,2,14,Albertville,Biathlon,"3 × 7.5 kilometres Relay, Women",/results/1558,Silver,Germany,Germany
Winter,1992,2,14,Albertville,Biathlon,"3 × 7.5 kilometres Relay, Women",/results/1558,Bronze,Unified Team,Unified Team
Winter,1992,2,14,Albertville,Luge,"Doubles, Open",/results/151,Gold,"Stefan Krauße, Jan Behrendt",Germany
Winter,1992,2,14,Albertville,Luge,"Doubles, Open",/results/151,Silver,"Yves Mankel, Thomas Rudolph",Germany
Winter,1992,2,14,Albertville,Luge,"Doubles, Open",/results/151,Bronze,"Hansjörg Raffl, Norbert Huber",Italy
Winter,1992,2,14,Albertville,Ski Jumping,"Large Hill, Team, Men",/results/2427,Gold,Finland,Finland
Winter,1992,2,14,Albertville,Ski Jumping,"Large Hill, Team, Men",/results/2427,Silver,Austria,Austria
Winter,1992,2,14,Albertville,Ski Jumping,"Large Hill, Team, Men",/results/2427,Bronze,Czechoslovakia,Czechoslovakia
Winter,1992,2,14,Albertville,Speed Skating,"1,000 metres, Women",/results/1080,Gold,Bonnie Blair,United States
Winter,1992,2,14,Albertville,Speed Skating,"1,000 metres, Women",/results/1080,Silver,Ye Qiaobo,People's Republic of China
Winter,1992,2,14,Albertville,Speed Skating,"1,000 metres, Women",/results/1080,Bronze,Monique Garbrecht,Germany
Winter,1992,2,15,Albertville,Alpine Skiing,"Downhill, Women",/results/1395,Gold,Kerrin Lee-Gartner,Canada
Winter,1992,2,15,Albertville,Alpine Skiing,"Downhill, Women",/results/1395,Silver,Hilary Lindh,United States
Winter,1992,2,15,Albertville,Alpine Skiing,"Downhill, Women",/results/1395,Bronze,Veronika Wallinger,Austria
Winter,1992,2,15,Albertville,Figure Skating,"Singles, Men",/results/13956,Gold,Viktor Petrenko,Unified Team
Winter,1992,2,15,Albertville,Figure Skating,"Singles, Men",/results/13956,Silver,Paul Wylie,United States
Winter,1992,2,15,Albertville,Figure Skating,"Singles, Men",/results/13956,Bronze,Petr Barna,Czechoslovakia
Winter,1992,2,15,Albertville,Speed Skating,"500 metres, Men",/results/1074,Gold,Uwe-Jens Mey,Germany
Winter,1992,2,15,Albertville,Speed Skating,"500 metres, Men",/results/1074,Silver,Toshiyuki Kuroiwa,Japan
Winter,1992,2,15,Albertville,Speed Skating,"500 metres, Men",/results/1074,Bronze,Junichi Inoue,Japan
Winter,1992,2,16,Albertville,Alpine Skiing,"Super G, Men",/results/1383,Gold,Kjetil André Aamodt,Norway
Winter,1992,2,16,Albertville,Alpine Skiing,"Super G, Men",/results/1383,Silver,Marc Girardelli,Luxembourg
Winter,1992,2,16,Albertville,Alpine Skiing,"Super G, Men",/results/1383,Bronze,Jan Einar Thorsen,Norway
Winter,1992,2,16,Albertville,Biathlon,"4 × 7.5 kilometres Relay, Men",/results/1552,Gold,Germany,Germany
Winter,1992,2,16,Albertville,Biathlon,"4 × 7.5 kilometres Relay, Men",/results/1552,Silver,Unified Team,Unified Team
Winter,1992,2,16,Albertville,Biathlon,"4 × 7.5 kilometres Relay, Men",/results/1552,Bronze,Sweden,Sweden
Winter,1992,2,16,Albertville,Bobsleigh,"Two, Men",/results/403,Gold,"Gustav Weder, Donat Acklin",Switzerland
Winter,1992,2,16,Albertville,Bobsleigh,"Two, Men",/results/403,Silver,"Rudi Lochner, Markus Zimmermann",Germany
Winter,1992,2,16,Albertville,Bobsleigh,"Two, Men",/results/403,Bronze,"Christoph Langen, Günther Eger",Germany
Winter,1992,2,16,Albertville,Ski Jumping,"Large Hill, Individual, Men",/results/2424,Gold,Toni Nieminen,Finland
Winter,1992,2,16,Albertville,Ski Jumping,"Large Hill, Individual, Men",/results/2424,Silver,Martin Höllwarth,Austria
Winter,1992,2,16,Albertville,Ski Jumping,"Large Hill, Individual, Men",/results/2424,Bronze,Heinz Kuttin,Austria
Winter,1992,2,16,Albertville,Speed Skating,"1,500 metres, Men",/results/1076,Gold,Johann Olav Koss,Norway
Winter,1992,2,16,Albertville,Speed Skating,"1,500 metres, Men",/results/1076,Silver,Ådne Søndrål,Norway
Winter,1992,2,16,Albertville,Speed Skating,"1,500 metres, Men",/results/1076,Bronze,Leo Visser,Netherlands
Winter,1992,2,17,Albertville,Cross Country Skiing,"4 × 5 kilometres Relay, Women",/results/2042,Gold,Unified Team,Unified Team
Winter,1992,2,17,Albertville,Cross Country Skiing,"4 × 5 kilometres Relay, Women",/results/2042,Silver,Norway,Norway
Winter,1992,2,17,Albertville,Cross Country Skiing,"4 × 5 kilometres Relay, Women",/results/2042,Bronze,Italy,Italy
Winter,1992,2,17,Albertville,Figure Skating,"Ice Dancing, Mixed",/results/14019,Gold,"Marina Klimova, Sergey Ponomarenko",Unified Team
Winter,1992,2,17,Albertville,Figure Skating,"Ice Dancing, Mixed",/results/14019,Silver,"Isabelle Duchesnay, Paul Duchesnay",France
Winter,1992,2,17,Albertville,Figure Skating,"Ice Dancing, Mixed",/results/14019,Bronze,"Maya Usova, Aleksandr Zhulin",Unified Team
Winter,1992,2,17,Albertville,Nordic Combined,"Team, Men",/results/2294,Gold,Japan,Japan
Winter,1992,2,17,Albertville,Nordic Combined,"Team, Men",/results/2294,Silver,Norway,Norway
Winter,1992,2,17,Albertville,Nordic Combined,"Team, Men",/results/2294,Bronze,Austria,Austria
Winter,1992,2,17,Albertville,Speed Skating,"5,000 metres, Women",/results/1083,Gold,Gunda Niemann,Germany
Winter,1992,2,17,Albertville,Speed Skating,"5,000 metres, Women",/results/1083,Silver,Heike Warnicke,Germany
Winter,1992,2,17,Albertville,Speed Skating,"5,000 metres, Women",/results/1083,Bronze,Claudia Pechstein,Germany
Winter,1992,2,18,Albertville,Alpine Skiing,"Giant Slalom, Men",/results/1384,Gold,Alberto Tomba,Italy
Winter,1992,2,18,Albertville,Alpine Skiing,"Giant Slalom, Men",/results/1384,Silver,Marc Girardelli,Luxembourg
Winter,1992,2,18,Albertville,Alpine Skiing,"Giant Slalom, Men",/results/1384,Bronze,Kjetil André Aamodt,Norway
Winter,1992,2,18,Albertville,Alpine Skiing,"Super G, Women",/results/1396,Gold,Deborah Compagnoni,Italy
Winter,1992,2,18,Albertville,Alpine Skiing,"Super G, Women",/results/1396,Silver,Carole Merle,France
Winter,1992,2,18,Albertville,Alpine Skiing,"Super G, Women",/results/1396,Bronze,Katja Seizinger,Germany
Winter,1992,2,18,Albertville,Cross Country Skiing,"4 × 10 kilometres Relay, Men",/results/2032,Gold,Norway,Norway
Winter,1992,2,18,Albertville,Cross Country Skiing,"4 × 10 kilometres Relay, Men",/results/2032,Silver,Italy,Italy
Winter,1992,2,18,Albertville,Cross Country Skiing,"4 × 10 kilometres Relay, Men",/results/2032,Bronze,Finland,Finland
Winter,1992,2,18,Albertville,Speed Skating,"1,000 metres, Men",/results/1075,Gold,Olaf Zinke,Germany
Winter,1992,2,18,Albertville,Speed Skating,"1,000 metres, Men",/results/1075,Silver,Kim Yun-Man,Republic of Korea
Winter,1992,2,18,Albertville,Speed Skating,"1,000 metres, Men",/results/1075,Bronze,Yukinori Miyabe,Japan
Winter,1992,2,19,Albertville,Alpine Skiing,"Giant Slalom, Women",/results/1397,Gold,Pernilla Wiberg,Sweden
Winter,1992,2,19,Albertville,Alpine Skiing,"Giant Slalom, Women",/results/1397,Silver,Anita Wachter,Austria
Winter,1992,2,19,Albertville,Alpine Skiing,"Giant Slalom, Women",/results/1397,Silver,Diann Roffe-Steinrotter,United States
Winter,1992,2,19,Albertville,Biathlon,"15 kilometres, Women",/results/1557,Gold,Antje Misersky,Germany
Winter,1992,2,19,Albertville,Biathlon,"15 kilometres, Women",/results/1557,Silver,Svetlana Pechorskaya,Unified Team
Winter,1992,2,19,Albertville,Biathlon,"15 kilometres, Women",/results/1557,Bronze,Myriam Bédard,Canada
Winter,1992,2,20,Albertville,Alpine Skiing,"Slalom, Women",/results/1400,Gold,Petra Kronberger,Austria
Winter,1992,2,20,Albertville,Alpine Skiing,"Slalom, Women",/results/1400,Silver,Annelise Coberger,New Zealand
Winter,1992,2,20,Albertville,Alpine Skiing,"Slalom, Women",/results/1400,Bronze,Blanca Fernández Ochoa,Spain
Winter,1992,2,20,Albertville,Biathlon,"20 kilometres, Men",/results/1551,Gold,Yauhen Redzkin,Unified Team
Winter,1992,2,20,Albertville,Biathlon,"20 kilometres, Men",/results/1551,Silver,Mark Kirchner,Germany
Winter,1992,2,20,Albertville,Biathlon,"20 kilometres, Men",/results/1551,Bronze,Mikael Löfgren,Sweden
Winter,1992,2,20,Albertville,Short Track Speed Skating,"1,000 metres, Men",/results/481,Gold,Kim Gi-Hun,Republic of Korea
Winter,1992,2,20,Albertville,Short Track Speed Skating,"1,000 metres, Men",/results/481,Silver,Frédéric Blackburn,Canada
Winter,1992,2,20,Albertville,Short Track Speed Skating,"1,000 metres, Men",/results/481,Bronze,Lee Jun-Ho,Republic of Korea
Winter,1992,2,20,Albertville,Short Track Speed Skating,"3,000 metres Relay, Women",/results/530,Gold,Canada,Canada
Winter,1992,2,20,Albertville,Short Track Speed Skating,"3,000 metres Relay, Women",/results/530,Silver,United States,United States
Winter,1992,2,20,Albertville,Short Track Speed Skating,"3,000 metres Relay, Women",/results/530,Bronze,Unified Team,Unified Team
Winter,1992,2,20,Albertville,Short Track Speed Skating,"500 metres, Women",/results/510,Gold,Cathy Turner,United States
Winter,1992,2,20,Albertville,Short Track Speed Skating,"500 metres, Women",/results/510,Silver,Li Yan,People's Republic of China
Winter,1992,2,20,Albertville,Short Track Speed Skating,"500 metres, Women",/results/510,Bronze,Hwang Ok-Sil,Democratic People's Republic of Korea
Winter,1992,2,20,Albertville,Speed Skating,"10,000 metres, Men",/results/1078,Gold,Bart Veldkamp,Netherlands
Winter,1992,2,20,Albertville,Speed Skating,"10,000 metres, Men",/results/1078,Silver,Johann Olav Koss,Norway
Winter,1992,2,20,Albertville,Speed Skating,"10,000 metres, Men",/results/1078,Bronze,Geir Karlstad,Norway
Winter,1992,2,21,Albertville,Cross Country Skiing,"30 kilometres, Women",/results/2041,Gold,Stefania Belmondo,Italy
Winter,1992,2,21,Albertville,Cross Country Skiing,"30 kilometres, Women",/results/2041,Silver,Lyubov Yegorova,Unified Team
Winter,1992,2,21,Albertville,Cross Country Skiing,"30 kilometres, Women",/results/2041,Bronze,Yelena Välbe,Unified Team
Winter,1992,2,21,Albertville,Figure Skating,"Singles, Women",/results/13977,Gold,Kristi Yamaguchi,United States
Winter,1992,2,21,Albertville,Figure Skating,"Singles, Women",/results/13977,Silver,Midori Ito,Japan
Winter,1992,2,21,Albertville,Figure Skating,"Singles, Women",/results/13977,Bronze,Nancy Kerrigan,United States
Winter,1992,2,22,Albertville,Alpine Skiing,"Slalom, Men",/results/1387,Gold,Finn Christian Jagge,Norway
Winter,1992,2,22,Albertville,Alpine Skiing,"Slalom, Men",/results/1387,Silver,Alberto Tomba,Italy
Winter,1992,2,22,Albertville,Alpine Skiing,"Slalom, Men",/results/1387,Bronze,Michael Tritscher,Austria
Winter,1992,2,22,Albertville,Bobsleigh,"Four, Men",/results/410,Gold,Austria 1,Austria
Winter,1992,2,22,Albertville,Bobsleigh,"Four, Men",/results/410,Silver,Germany 1,Germany
Winter,1992,2,22,Albertville,Bobsleigh,"Four, Men",/results/410,Bronze,Switzerland 1,Switzerland
Winter,1992,2,22,Albertville,Cross Country Skiing,"50 kilometres, Men",/results/2031,Gold,Bjørn Dæhlie,Norway
Winter,1992,2,22,Albertville,Cross Country Skiing,"50 kilometres, Men",/results/2031,Silver,Maurilio De Zolt,Italy
Winter,1992,2,22,Albertville,Cross Country Skiing,"50 kilometres, Men",/results/2031,Bronze,Giorgio Vanzetta,Italy
Winter,1992,2,22,Albertville,Short Track Speed Skating,"5,000 metres Relay, Men",/results/501,Gold,Republic of Korea,Republic of Korea
Winter,1992,2,22,Albertville,Short Track Speed Skating,"5,000 metres Relay, Men",/results/501,Silver,Canada,Canada
Winter,1992,2,22,Albertville,Short Track Speed Skating,"5,000 metres Relay, Men",/results/501,Bronze,Japan,Japan
Winter,1992,2,23,Albertville,Ice Hockey,"Ice Hockey, Men",/results/20604,Gold,Unified Team,Unified Team
Winter,1992,2,23,Albertville,Ice Hockey,"Ice Hockey, Men",/results/20604,Silver,Canada,Canada
Winter,1992,2,23,Albertville,Ice Hockey,"Ice Hockey, Men",/results/20604,Bronze,Czechoslovakia,Czechoslovakia
Summer,1992,7,26,Barcelona,Cycling Road,"100 kilometres Team Time Trial, Men",/results/154756,Gold,Germany,Germany
Summer,1992,7,26,Barcelona,Cycling Road,"100 kilometres Team Time Trial, Men",/results/154756,Silver,Italy,Italy
Summer,1992,7,26,Barcelona,Cycling Road,"100 kilometres Team Time Trial, Men",/results/154756,Bronze,France,France
Summer,1992,7,26,Barcelona,Cycling Road,"Road Race, Individual, Women",/results/154793,Gold,Kathy Watt,Australia
Summer,1992,7,26,Barcelona,Cycling Road,"Road Race, Individual, Women",/results/154793,Silver,Jeannie Longo-Ciprelli,France
Summer,1992,7,26,Barcelona,Cycling Road,"Road Race, Individual, Women",/results/154793,Bronze,Monique Knol,Netherlands
Summer,1992,7,26,Barcelona,Shooting,"Air Rifle, 10 metres, Women",/results/51866,Gold,Yeo Gap-Sun,Republic of Korea
Summer,1992,7,26,Barcelona,Shooting,"Air Rifle, 10 metres, Women",/results/51866,Silver,Vesela Lecheva,Bulgaria
Summer,1992,7,26,Barcelona,Shooting,"Air Rifle, 10 metres, Women",/results/51866,Bronze,Aranka Binder,Independent Olympic Athletes
Summer,1992,7,26,Barcelona,Shooting,"Free Pistol, 50 metres, Men",/results/51832,Gold,Kanstantsin Lukashyk,Unified Team
Summer,1992,7,26,Barcelona,Shooting,"Free Pistol, 50 metres, Men",/results/51832,Silver,Wang Yifu,People's Republic of China
Summer,1992,7,26,Barcelona,Shooting,"Free Pistol, 50 metres, Men",/results/51832,Bronze,Ragnar Skanåker,Sweden
Summer,1992,7,26,Barcelona,Swimming,"100 metres Breaststroke, Men",/results/7692,Gold,Nelson Diebel,United States
Summer,1992,7,26,Barcelona,Swimming,"100 metres Breaststroke, Men",/results/7692,Silver,Norbert Rózsa,Hungary
Summer,1992,7,26,Barcelona,Swimming,"100 metres Breaststroke, Men",/results/7692,Bronze,Phil Rogers,Australia
Summer,1992,7,26,Barcelona,Swimming,"100 metres Freestyle, Women",/results/7825,Gold,Zhuang Yong,People's Republic of China
Summer,1992,7,26,Barcelona,Swimming,"100 metres Freestyle, Women",/results/7825,Silver,Jenny Thompson,United States
Summer,1992,7,26,Barcelona,Swimming,"100 metres Freestyle, Women",/results/7825,Bronze,Franziska van Almsick,Germany
Summer,1992,7,26,Barcelona,Swimming,"200 metres Freestyle, Men",/results/7642,Gold,Yevgeny Sadovy,Unified Team
Summer,1992,7,26,Barcelona,Swimming,"200 metres Freestyle, Men",/results/7642,Silver,Anders Holmertz,Sweden
Summer,1992,7,26,Barcelona,Swimming,"200 metres Freestyle, Men",/results/7642,Bronze,Antti Kasvio,Finland
Summer,1992,7,26,Barcelona,Swimming,"400 metres Individual Medley, Women",/results/7929,Gold,Krisztina Egerszegi,Hungary
Summer,1992,7,26,Barcelona,Swimming,"400 metres Individual Medley, Women",/results/7929,Silver,Lin Li,People's Republic of China
Summer,1992,7,26,Barcelona,Swimming,"400 metres Individual Medley, Women",/results/7929,Bronze,Summer Sanders,United States
Summer,1992,7,26,Barcelona,Weightlifting,"Flyweight, Men",/results/29978,Gold,Ivan Ivanov,Bulgaria
Summer,1992,7,26,Barcelona,Weightlifting,"Flyweight, Men",/results/29978,Silver,Lin Qisheng,People's Republic of China
Summer,1992,7,26,Barcelona,Weightlifting,"Flyweight, Men",/results/29978,Bronze,Traian Cihărean,Romania
Summer,1992,7,27,Barcelona,Cycling Track,"1,000 metres Time Trial, Men",/results/154674,Gold,José Moreno,Spain
Summer,1992,7,27,Barcelona,Cycling Track,"1,000 metres Time Trial, Men",/results/154674,Silver,Shane Kelly,Australia
Summer,1992,7,27,Barcelona,Cycling Track,"1,000 metres Time Trial, Men",/results/154674,Bronze,Erin Hartwell,United States
Summer,1992,7,27,Barcelona,Diving,"Platform, Women",/results/54261,Gold,Fu Mingxia,People's Republic of China
Summer,1992,7,27,Barcelona,Diving,"Platform, Women",/results/54261,Silver,Yelena Miroshina,Unified Team
Summer,1992,7,27,Barcelona,Diving,"Platform, Women",/results/54261,Bronze,Mary Ellen Clark,United States
Summer,1992,7,27,Barcelona,Judo,"Heavyweight, Men",/results/17253,Gold,Davit Khakhaleishvili,Unified Team
Summer,1992,7,27,Barcelona,Judo,"Heavyweight, Men",/results/17253,Silver,Naoya Ogawa,Japan
Summer,1992,7,27,Barcelona,Judo,"Heavyweight, Men",/results/17253,Bronze,David Douillet,France
Summer,1992,7,27,Barcelona,Judo,"Heavyweight, Men",/results/17253,Bronze,Imre Csősz,Hungary
Summer,1992,7,27,Barcelona,Judo,"Heavyweight, Women",/results/17595,Gold,Zhuang Xiaoyan,People's Republic of China
Summer,1992,7,27,Barcelona,Judo,"Heavyweight, Women",/results/17595,Silver,Estela Rodríguez,Cuba
Summer,1992,7,27,Barcelona,Judo,"Heavyweight, Women",/results/17595,Bronze,Nathalie Lupino,France
Summer,1992,7,27,Barcelona,Judo,"Heavyweight, Women",/results/17595,Bronze,Yoko Sakaue,Japan
Summer,1992,7,27,Barcelona,Shooting,"Air Rifle, 10 metres, Men",/results/51835,Gold,Yury Fedkin,Unified Team
Summer,1992,7,27,Barcelona,Shooting,"Air Rifle, 10 metres, Men",/results/51835,Silver,Franck Badiou,France
Summer,1992,7,27,Barcelona,Shooting,"Air Rifle, 10 metres, Men",/results/51835,Bronze,Hans Riederer,Germany
Summer,1992,7,27,Barcelona,Shooting,"Sporting Pistol, 25 metres, Women",/results/51863,Gold,Marina Logvinenko,Unified Team
Summer,1992,7,27,Barcelona,Shooting,"Sporting Pistol, 25 metres, Women",/results/51863,Silver,Li Duihong,People's Republic of China
Summer,1992,7,27,Barcelona,Shooting,"Sporting Pistol, 25 metres, Women",/results/51863,Bronze,Dorjsurengiin Mönkhbayar,Mongolia
Summer,1992,7,27,Barcelona,Swimming,"100 metres Butterfly, Men",/results/7715,Gold,Pablo Morales,United States
Summer,1992,7,27,Barcelona,Swimming,"100 metres Butterfly, Men",/results/7715,Silver,Rafał Szukała,Poland
Summer,1992,7,27,Barcelona,Swimming,"100 metres Butterfly, Men",/results/7715,Bronze,Anthony Nesty,Suriname
Summer,1992,7,27,Barcelona,Swimming,"200 metres Breaststroke, Women",/results/7890,Gold,Kyoko Iwasaki,Japan
Summer,1992,7,27,Barcelona,Swimming,"200 metres Breaststroke, Women",/results/7890,Silver,Lin Li,People's Republic of China
Summer,1992,7,27,Barcelona,Swimming,"200 metres Breaststroke, Women",/results/7890,Bronze,Anita Nall,United States
Summer,1992,7,27,Barcelona,Swimming,"200 metres Freestyle, Women",/results/7835,Gold,Nicole Haislett,United States
Summer,1992,7,27,Barcelona,Swimming,"200 metres Freestyle, Women",/results/7835,Silver,Franziska van Almsick,Germany
Summer,1992,7,27,Barcelona,Swimming,"200 metres Freestyle, Women",/results/7835,Bronze,Kerstin Kielgaß,Germany
Summer,1992,7,27,Barcelona,Swimming,"4 × 200 metres Freestyle Relay, Men",/results/7778,Gold,Unified Team,Unified Team
Summer,1992,7,27,Barcelona,Swimming,"4 × 200 metres Freestyle Relay, Men",/results/7778,Silver,Sweden,Sweden
Summer,1992,7,27,Barcelona,Swimming,"4 × 200 metres Freestyle Relay, Men",/results/7778,Bronze,United States,United States
Summer,1992,7,27,Barcelona,Swimming,"400 metres Individual Medley, Men",/results/7751,Gold,Tamás Darnyi,Hungary
Summer,1992,7,27,Barcelona,Swimming,"400 metres Individual Medley, Men",/results/7751,Silver,Eric Namesnik,United States
Summer,1992,7,27,Barcelona,Swimming,"400 metres Individual Medley, Men",/results/7751,Bronze,Luca Sacchi,Italy
Summer,1992,7,27,Barcelona,Weightlifting,"Bantamweight, Men",/results/29987,Gold,Jeon Byeong-Gwan,Republic of Korea
